CODIGO_ID	Fecha	MarcaMora_Tarjeta	ORIGEN_APROBACION	FORMA_PAGO	SALDO_TOTAL_TARJETA	CUPO_PROMEDIO_TARJETA	SALDO_UTILIZ_PROM_CLIENTE	CANTIDAD_TOTAL_AVANCES	ANTIGUEDAD_TARJETA_ANIOS	PROMEDIO_MENSUAL_CONSUMOS_LOCALES	MAXIMO_NUM_DIAS_VENCIDO	NUMERO_OPERACIONES_TITULAR	PROMEDIO_DIAS_SOBREGIRO_CC	PROMEDIO_MENSUAL_SALDO_CUENTA_PASIVO	MARCA_CUENTA_CORRIENTE	MARCA_CUENTA_AHORROS	RIESGO_CLIENTE_TOTAL_GFP	VALOR_DEPOSITO_A_PLAZO	SEGMENTO_RIESGO	SUCURSAL	EDAD	GENERO	INSTRUCCION	NUM_TC_SIST_FIM
1818	2018-02-04	0	Demanda	Si	2384.91	2000	1765.5733	0	6	13.34	16	7	0	1160.0932	Si	Si	2138.35	0	A	QUITO	26	FEM	SEC	5
1819	2018-02-08	1	Demanda	Si	366.82	400	235.4766	4	6	45.72	1	4	0	26985.9387	Si	Si	376.87	0	A	GUAYAQUIL	46	MAS	SEC	1
1820	2018-02-11	0	Proactivo	No	865.15	1800	1169.4566	0	6	95.85	1	2	0	275.4521	Si	Si	865.15	0	A	QUITO	46	MAS	SEC	4
1821	2018-02-13	0	Proactivo	Si	150.31	500	93.9016	0	6	158.38	4	2	0	25.9939	Si	Si	150.31	0	A	QUITO	27	FEM	SEC	5
1822	2018-02-13	0	Proactivo	Si	250.52	3200	675.3683	0	6	727.12	0	2	0	7531.319	Si	Si	250.52	0	A	QUITO	26	MAS	SEC	3
1823	2018-02-24	0	Proactivo	Si	478.35	600	409.9416	0	6	4	29	1	0	436.0188	Si	Si	478.35	0	A	QUITO	45	FEM	SEC	5
1824	2018-02-16	0	Proactivo	Si	73.95	950	165.7066	0	6	79.92	0	1	0	1023.8313	Si	Si	119.87	0	A	QUITO	32	MAS	SEC	1
1825	2018-02-27	0	Proactivo	Si	1018.65	1400	1201.85	0	6	4	0	2	0	4362.6739	Si	Si	1018.65	0	A	QUITO	23	MAS	SEC	1
1826	2018-02-16	0	Proactivo	No	1660.48	2100	801.48	0	10	191.29	7	3	0	0	No	No	1379.92	0	A	QUITO	48	MAS	SEC	2
1827	2018-02-08	0	Proactivo	Si	1003.08	1600	1376.38	0	6	24.27	0	4	0	346.891	Si	Si	813.44	0	A	QUITO	26	FEM	SEC	0
1828	2018-02-17	0	Proactivo	No	2387.55	3200	2651.2766	0	10	0	15	3	0	0	No	No	2439.48	0	A	QUITO	41	FEM	SEC	0
1829	2018-02-07	0	Proactivo	No	510.56	666.6666	303.7666	0	10	168.6	14	4	0	0	No	No	520.46	0	A	QUITO	27	MAS	SEC	0
1830	2018-02-10	0	Proactivo	Si	197.94	300	69.6216	1	6	0	66	1	0	112.0878	Si	Si	247.94	0	A	QUITO	43	FEM	SEC	4
1831	2018-02-24	0	Proactivo	Si	1011.67	1400	0	0	6	0	0	1	0	262.7507	Si	Si	1011.67	0	A	QUITO	44	FEM	SEC	3
1832	2018-02-03	0	Proactivo	Si	558.21	1350	1086.1833	0	6	0	16	4	0	94.0273	Si	Si	558.21	0	A	QUITO	46	FEM	SEC	2
1833	2018-02-13	0	Proactivo	Si	1480.63	1600	1597.6083	0	6	176.82	8	1	0	77.1679	Si	Si	2733.44	0	A	QUITO	38	MAS	SEC	2
1834	2018-02-15	0	Proactivo	Si	448.72	3500	501.9433	0	12	210.61	0	1	0	1851.0498	Si	Si	448.72	0	A	QUITO	29	FEM	SEC	4
1835	2018-02-21	0	Proactivo	No	447	6500	372.2883	0	8	301.6	0	3	0	0	No	No	938.21	0	A	QUITO	37	FEM	SEC	0
1836	2018-02-02	0	Proactivo	Si	752.36	3000	538.6783	0	6	0	0	7	0	184.7776	Si	Si	752.36	0	A	QUITO	37	FEM	SEC	4
1837	2018-02-16	0	Proactivo	Si	579.41	850	434.3983	0	6	0	37	2	0	194.1385	Si	Si	579.41	0	A	QUITO	31	MAS	SEC	0
1838	2018-02-14	0	Proactivo	Si	767.37	908.3333	847.7883	0	6	0	27	3	0	265.1251	Si	Si	767.37	0	E	QUITO	42	FEM	PRI	5
1839	2018-02-12	0	Proactivo	Si	112.51	2800	328.705	0	6	497.87	0	2	0	4011.0625	Si	Si	17.91	4549.96	A	QUITO	45	FEM	SEC	0
1840	2018-02-15	0	Proactivo	No	5152.72	5400	3523.53	0	10	710.32	34	2	0	0	No	No	4617.66	0	A	QUITO	38	FEM	SEC	4
1841	2018-02-20	0	Proactivo	Si	157.39	666.6666	287.1866	2	6	119.22	0	2	0	97.4184	Si	Si	129.17	0	A	QUITO	24	MAS	SEC	3
1842	2018-02-15	0	Proactivo	No	344.83	1233.3333	308.8466	0	6	36.9	0	1	0	324.3918	Si	Si	277.58	0	A	QUITO	26	FEM	SEC	5
1843	2018-02-27	0	Proactivo	Si	1302.78	1500	941.1566	0	6	0	21	4	0	471.8529	No	No	1302.78	0	A	GUAYAQUIL	39	FEM	SEC	5
1844	2018-02-15	0	Proactivo	No	1727.98	3066.6666	632.135	0	10	916.9	0	1	0	0	No	No	1015.57	0	A	QUITO	44	FEM	SEC	0
1845	2018-02-26	0	Proactivo	Si	434.52	2200	410.4066	0	6	45.31	0	2	0	2270.8658	Si	Si	434.52	0	A	QUITO	28	MAS	SEC	3
1846	2018-02-07	0	Proactivo	Si	697.15	2800	1177.8983	4	6	136.85	28	4	0	203.7793	No	No	697.15	0	A	QUITO	35	FEM	SEC	2
1847	2018-02-10	0	Proactivo	No	1762.58	2000	2155.88	0	10	110.85	7	7	0	559.7054	No	No	1762.58	0	A	QUITO	47	FEM	SEC	1
1848	2018-02-22	0	Proactivo	Si	1423.93	2500	1987.79	0	6	1032.85	27	4	0	1890.7197	Si	Si	1423.93	0	A	QUITO	43	MAS	SEC	2
1849	2018-02-04	0	Proactivo	Si	619.08	2300	967.905	1	6	0	28	3	0	240.4537	Si	Si	555.66	0	A	QUITO	32	MAS	SEC	2
1850	2018-02-25	0	Proactivo	Si	1170.62	1133.3333	1043.4166	0	6	63.98	0	3	0	440.5518	Si	Si	1170.62	0	A	QUITO	26	MAS	SEC	1
1851	2018-02-04	0	Proactivo	Si	742.24	950	502.7216	0	6	138.3	9	2	0	1743.3831	Si	Si	742.24	0	A	QUITO	43	FEM	SEC	2
1852	2018-02-07	0	Proactivo	Si	203.54	700	181.1566	0	6	0	1	1	0	24.8585	Si	Si	174.46	0	A	GUAYAQUIL	49	MAS	SEC	0
1853	2018-02-15	0	Proactivo	Si	769.6	800	725.985	0	6	16.14	2	1	0	763.5063	Si	Si	763.74	0	A	GUAYAQUIL	29	FEM	SEC	2
1854	2018-02-10	0	Demanda	No	1382.59	1400	1349.1866	5	6	0	41	1	0	158.1094	Si	Si	2304.04	0	B	GUAYAQUIL	49	MAS	SEC	0
1855	2018-02-03	1	Demanda	Si	409.9	500	491.7566	0	6	77.81	4	4	0	948.4568	Si	Si	247.51	0	A	QUITO	31	FEM	SEC	4
1856	2018-02-16	0	Demanda	Si	385.78	500	508.8466	0	5	44.8	0	3	3	1061.3002	Si	Si	689.24	0	A	GUAYAQUIL	40	FEM	SEC	5
1857	2018-02-04	0	Demanda	Si	1051.47	1616.6666	851.7516	0	6	677.36	0	5	11	1991.5416	No	No	33884.92	0	B	AMBATO	27	MAS	SEC	0
1858	2018-02-09	0	Demanda	No	2071.06	1900	1562.15	0	6	211.2	8	3	1	55229.8157	Si	Si	2132.67	0	A	QUITO	24	MAS	SEC	3
1859	2018-02-14	0	Demanda	No	1980.26	2000	1928.995	0	6	0	66	3	0	113.6289	Si	Si	10043.15	0	B	GUAYAQUIL	47	MAS	SEC	3
1860	2018-02-22	0	Proactivo	No	1388.18	2150	288.0966	0	10	0	41	4	0	0	No	No	1388.18	0	A	QUITO	44	FEM	SEC	4
1861	2018-02-16	0	Demanda	No	321.95	900	618.2966	0	6	29.54	11	4	0	0	No	No	228.14	0	A	QUITO	32	MAS	SEC	3
1862	2018-02-16	0	Demanda	Si	111.9	700	316.365	0	6	0	14	3	0	737.4712	Si	Si	111.9	0	A	GUAYAQUIL	32	MAS	SEC	5
1863	2018-02-03	0	Demanda	No	132.27	2166.6666	197.6516	0	6	771.55	22	1	0	4203.535	Si	Si	219.06	0	A	QUITO	32	FEM	SEC	1
1864	2018-02-23	0	Demanda	Si	7677.06	8200	9501.2516	0	6	569.63	21	2	0	271.396	Si	Si	30545.92	28071.06	A	QUITO	25	FEM	SEC	1
1865	2018-02-25	0	Demanda	Si	441.68	500	409.6433	1	6	185.91	32	4	0	0	No	No	441.68	0	A	GUAYAQUIL	35	MAS	SEC	4
1866	2018-02-18	0	Demanda	Si	4384.53	3516.6666	3459.7	0	6	713.22	0	7	0	466.0189	Si	Si	4143.38	0	E	QUITO	50	MAS	PRI	2
1867	2018-02-28	0	Demanda	No	587.46	866.6666	544.1	0	6	81.73	0	2	0	1186.3492	Si	Si	608.99	0	A	QUITO	43	FEM	SEC	5
1868	2018-02-07	0	Demanda	Si	1173.54	1200	1241.6233	0	6	35.86	42	4	0	31.9683	No	No	4224.2	0	A	GUAYAQUIL	36	MAS	SEC	5
1869	2018-02-15	0	Demanda	No	122.15	500	215.8233	0	6	19.94	17	6	0	0	No	No	122.15	0	B	AMBATO	30	FEM	SEC	4
1870	2018-02-01	0	Demanda	No	2966.57	3000	2878.8783	1	6	521.2	39	6	0	2115.3214	Si	Si	5658.2	0	A	GUAYAQUIL	49	MAS	SEC	1
1871	2018-02-02	0	Demanda	No	441.5	600	471.47	0	6	34.17	20	2	0	265.9104	Si	Si	441.5	0	A	GUAYAQUIL	36	FEM	SEC	3
1872	2018-02-11	0	Proactivo	No	278.32	300	340.6816	0	6	18.59	9	5	0	322.3389	Si	Si	278.32	0	A	QUITO	36	MAS	SEC	4
1873	2018-02-11	0	Demanda	No	286.64	383.3333	203.26	0	6	43.36	10	2	0	349.2864	Si	Si	346.64	0	A	QUITO	32	FEM	SEC	3
1874	2018-02-13	0	Demanda	No	1584.14	1600	1199.9366	6	6	39.91	0	6	0	328.7261	Si	Si	1495.44	0	A	MANTA	30	MAS	SEC	2
1875	2018-02-24	0	Demanda	No	1826.42	1700	1732.3166	0	5	181.68	34	1	0	623.5743	Si	Si	1989.33	0	A	QUITO	30	MAS	SEC	0
1876	2018-02-01	0	Demanda	No	524.96	900	59.4	0	5	4	10	3	0	208.1293	Si	Si	506.6	0	A	QUITO	40	MAS	SEC	0
1877	2018-02-18	0	Demanda	No	1425.15	1416.6666	800.055	0	6	137.44	11	2	0	1629.5738	Si	Si	7889.46	0	A	QUITO	26	FEM	SEC	1
1878	2018-02-06	0	Demanda	No	1252.8	1700	773.9083	3	6	13.33	7	3	0	167.3164	Si	Si	2148.76	0	A	GUAYAQUIL	38	MAS	SEC	1
1879	2018-02-23	0	Demanda	No	646.91	3966.6666	911.1016	0	6	1114.07	1	1	0	133.2789	No	No	2522.41	0	A	CUENCA	30	MAS	SEC	1
1880	2018-02-18	0	Demanda	No	602.83	1233.3333	259.685	0	6	345.82	0	1	0	17.3567	No	No	634.41	0	A	CUENCA	35	FEM	SEC	5
1881	2018-02-04	0	Demanda	Si	1354.15	1500	1531.7816	0	6	65.28	14	3	0	187.8611	Si	Si	1354.15	0	E	QUITO	41	MAS	PRI	2
1882	2018-02-27	0	Demanda	Si	134.44	3200	1605.14	0	6	112.17	7	5	0	1512.5926	Si	Si	134.44	0	A	QUITO	39	FEM	SEC	4
1883	2018-02-10	0	Demanda	Si	2496.19	4400	2701.4683	0	6	42.38	8	8	0	0	No	No	2496.19	0	A	QUEVEDO	39	MAS	SEC	1
1884	2018-02-16	0	Demanda	No	2153.21	4100	2378.71	0	6	133.33	8	1	0	20885.0351	Si	Si	1978.03	0	A	QUITO	33	MAS	SEC	3
1885	2018-02-10	0	Demanda	No	40.08	500	127.235	0	6	0	47	6	0	406.3765	Si	Si	140.08	0	A	QUITO	24	FEM	SEC	5
1886	2018-02-16	0	Demanda	No	440.03	1000	674.025	0	6	29.26	3	5	0	8014.357	No	No	940.03	0	A	GUAYAQUIL	45	MAS	SEC	5
1887	2018-02-08	0	Demanda	No	376.5	500	406.8433	0	6	0	13	3	4	233.6545	Si	Si	339.51	0	A	QUITO	23	MAS	SEC	2
1888	2018-02-10	0	Demanda	No	2993.17	3000	2335.7183	0	5	1235.32	21	6	1	-0.4361	No	No	25280.99	0	D	GUAYAQUIL	47	FEM	PRI	2
1889	2018-02-12	0	Proactivo	No	1249.68	1416.6666	616.3716	0	10	133.77	8	5	0	6765.3948	No	No	879.89	0	A	QUITO	48	FEM	SEC	2
1890	2018-02-05	0	Proactivo	No	980.81	4900	395.7966	0	10	130.39	2	4	0	0	No	No	598.06	0	A	CUENCA	49	MAS	SEC	1
1891	2018-02-26	0	Proactivo	No	480.79	533.3333	331.1866	0	6	39.38	0	3	0	0	No	No	520.21	0	A	QUITO	44	MAS	SEC	1
1892	2018-02-28	0	Proactivo	No	678.7	1900	596.3133	0	10	168.61	0	1	0	0	No	No	404.21	0	A	QUITO	43	MAS	SEC	2
1893	2018-02-02	0	Proactivo	No	1140.88	2800	1852.3616	0	6	19.94	23	4	0	0	No	No	405.52	0	A	SANTO DOMINGO	27	MAS	SEC	2
1894	2018-02-26	0	Proactivo	No	84.42	500	150.2433	0	10	0	26	6	0	310.8488	Si	Si	134.07	0	A	QUITO	40	MAS	SEC	3
1895	2018-02-17	0	Proactivo	No	539.9	800	763.4583	0	10	0	45	5	0	6812.094	Si	Si	415.75	0	A	QUITO	24	FEM	SEC	1
1896	2018-02-02	0	Proactivo	No	668.21	1000	807.7216	0	8	304.87	24	2	0	0	No	No	811.29	0	A	QUITO	39	FEM	SEC	3
1897	2018-02-09	0	Proactivo	No	142.1	1233.3333	500.295	0	8	329.82	0	1	0	0	No	No	12.93	0	A	QUITO	50	FEM	SEC	4
1898	2018-02-10	0	Proactivo	No	640.76	700	491.6183	0	6	330.37	16	5	0	0.09	Si	Si	610.3	0	A	GUAYAQUIL	28	FEM	SEC	3
1899	2018-02-18	0	Proactivo	No	1620.11	5283.3333	816.5583	0	10	593.85	2	2	0	6882.9093	Si	Si	1299.85	0	A	QUITO	28	MAS	SEC	5
1900	2018-02-12	0	Proactivo	No	392.22	800	476.2616	0	6	35.15	27	2	0	646.7706	No	No	407.78	0	A	QUITO	42	MAS	SEC	3
1901	2018-02-04	0	Proactivo	No	278.27	1233.3333	281.2983	0	8	136.76	1	3	0	0	No	No	313.15	0	A	QUITO	34	FEM	SEC	5
1902	2018-02-14	0	Proactivo	No	343.19	1233.3333	529.075	0	6	160.95	1	3	0	2883.5361	Si	Si	343.19	0	A	QUITO	34	FEM	SEC	1
1903	2018-02-19	0	Proactivo	No	832.37	700	766.24	0	6	390.71	0	1	0	734.436	Si	Si	592.36	0	A	QUITO	45	FEM	SEC	0
1904	2018-02-13	0	Proactivo	No	633.46	600	375.55	0	6	13.34	0	4	0	268.2537	Si	Si	363.4	10070	A	SANTO DOMINGO	43	MAS	SEC	0
1905	2018-02-02	0	Proactivo	No	35.3	1000	49.5066	0	6	19.94	7	2	0	14420.4447	Si	Si	35.3	15000	A	QUITO	40	MAS	SEC	3
1906	2018-02-09	0	Proactivo	No	133.86	600	554.4633	0	10	149.38	36	3	0	0	No	No	0	0	B	QUITO	41	MAS	SEC	4
1907	2018-02-10	0	Proactivo	No	983.31	800	748.5666	2	10	148.1	7	4	0	0	No	No	781.77	0	B	AMBATO	30	FEM	SEC	1
1908	2018-02-19	0	Proactivo	No	557.54	1333.3333	234.7316	0	10	73.96	6	2	0	0	No	No	426.12	0	A	QUITO	39	FEM	SEC	1
1909	2018-02-26	0	Proactivo	Si	5069.7	10000	3991.9016	0	12	0	0	4	0	5704.4428	No	No	8672.35	0	A	QUITO	49	FEM	SEC	5
1910	2018-02-14	0	Demanda	Si	712.68	850	757.1	0	6	0	0	3	0	3346.2871	Si	Si	19086.2	0	A	GUAYAQUIL	42	FEM	SEC	4
1911	2018-02-20	0	Demanda	No	530.92	750	551.185	0	6	51.73	5	5	0	693.1498	Si	Si	14090.98	0	A	LOJA	26	MAS	SEC	5
1912	2018-02-09	0	Demanda	Si	325.2	6000	103.2366	0	6	57.64	0	1	0	7262.7384	Si	Si	403.18	14900	A	CUENCA	27	MAS	SEC	0
1913	2018-02-12	0	Demanda	Si	1968.57	3766.6666	1113.9166	0	5	65.65	8	2	0	308.9788	No	No	1854.47	0	A	AMBATO	49	MAS	SEC	5
1914	2018-02-10	0	Demanda	Si	1495.93	1200	529.1833	0	6	290.53	7	2	0	207.9486	Si	Si	1501.28	0	A	QUITO	43	FEM	SEC	4
1915	2018-02-26	0	Demanda	No	457.93	1000	373.5183	0	6	187.01	0	3	0	6230.2618	Si	Si	6801.94	0	A	QUITO	32	FEM	SEC	2
1916	2018-02-20	0	Demanda	No	13.74	2000	0	0	6	13.34	0	2	0	9523.7822	Si	Si	13.74	0	A	CUENCA	41	MAS	SEC	5
1917	2018-02-27	0	Demanda	No	1584.97	1600	1494.415	4	6	13.33	38	7	70	-1289.7265	No	No	1596.2	0	D	GUAYAQUIL	25	FEM	PRI	5
1918	2018-02-15	0	Demanda	No	86.65	1600	20.28	0	6	0	17	2	0	0	No	No	86.65	0	A	CUENCA	26	MAS	SEC	5
1919	2018-02-19	0	Demanda	Si	2346.03	3000	2646.055	0	6	65.65	18	7	7	565.4477	No	No	2112.38	0	A	AMBATO	31	FEM	SEC	3
1920	2018-02-07	0	Demanda	No	905.38	1416.6666	810.6683	2	5	49.06	9	1	0	73.2534	Si	Si	16262.6	0	A	QUITO	39	FEM	SEC	5
1921	2018-02-03	0	Demanda	Si	85.34	1000	163.065	0	5	825.21	0	1	0	1128.1149	Si	Si	97.39	0	A	QUITO	47	MAS	SEC	1
1922	2018-02-13	0	Proactivo	Si	74.11	716.6666	169.8233	0	6	44.65	37	1	0	249.2485	Si	Si	96.81	0	A	QUITO	27	MAS	SEC	5
1923	2018-02-09	0	Proactivo	Si	349.3	600	452.5433	0	6	102.8	0	2	0	520.0326	Si	Si	160.75	0	A	QUITO	48	FEM	SEC	4
1924	2018-02-08	0	Proactivo	No	185.65	5600	870.7383	0	8	427.32	0	1	0	4327.9227	Si	Si	236.93	0	A	QUITO	32	FEM	SEC	4
1925	2018-02-16	0	Proactivo	Si	292.11	2100	307.7566	0	6	68.18	3	2	0	170.6203	Si	Si	292.11	0	A	QUITO	47	MAS	SEC	1
1926	2018-02-13	0	Proactivo	Si	356.74	1150	852.5033	0	6	4	21	3	0	9.9744	Si	Si	356.74	0	A	QUITO	37	FEM	SEC	1
1927	2018-02-21	0	Proactivo	No	911.95	1250	1349.9416	0	6	92.23	3	4	0	119.0025	Si	Si	911.95	0	A	QUITO	34	FEM	SEC	1
1928	2018-02-21	0	Proactivo	Si	568.14	700	404.9883	1	6	0	7	3	0	189.2129	Si	Si	543.15	0	A	QUITO	45	MAS	SEC	1
1929	2018-02-15	0	Proactivo	No	376.32	1000	197.615	0	6	20.89	0	4	0	861.8704	Si	Si	376.32	0	A	QUITO	50	MAS	SEC	1
1930	2018-02-10	0	Proactivo	No	1683.11	1900	858.2783	1	10	34.76	0	3	0	57.5232	Si	Si	1481.44	0	A	QUITO	30	MAS	SEC	4
1931	2018-02-19	0	Proactivo	Si	1137.15	1200	1188.625	7	6	68.65	0	3	0	0	No	No	1162.86	0	A	QUITO	45	FEM	SEC	1
1932	2018-02-04	0	Demanda	Si	625.04	733.3333	741.23	0	6	98.9	10	2	0	91.7832	Si	Si	574.81	0	A	AMBATO	43	MAS	SEC	5
1933	2018-02-24	0	Demanda	No	569.21	800	667.8983	6	5	151.04	19	7	0	709.3911	Si	Si	569.21	0	A	GUAYAQUIL	45	FEM	SEC	3
1934	2018-02-22	0	Demanda	No	670	700	683.6766	1	6	13.33	32	2	1	185.3338	Si	Si	1364.67	0	A	GUAYAQUIL	26	MAS	SEC	3
1935	2018-02-17	0	Demanda	Si	351.31	700	500.2016	0	5	33.87	36	6	0	0	No	No	351.31	0	E	GUAYAQUIL	46	FEM	PRI	4
1936	2018-02-19	0	Demanda	Si	1774.3	2600	1197.97	0	5	668.79	1	2	0	324.8248	Si	Si	2174.79	0	A	QUITO	26	MAS	SEC	0
1937	2018-02-19	0	Demanda	Si	1345.03	1583.3333	926.1166	0	5	99.94	0	3	0	2050.2693	No	No	1453.82	0	A	QUITO	32	FEM	SEC	0
1938	2018-02-11	0	Demanda	No	650	700	703.1516	2	6	13.33	32	2	1	185.3338	Si	Si	1364.67	0	A	GUAYAQUIL	23	FEM	SEC	0
1939	2018-02-07	0	Demanda	No	721.66	800	922.2816	0	5	0	0	5	0	446.0494	Si	Si	721.66	0	A	GUAYAQUIL	29	MAS	SEC	4
1940	2018-02-23	1	Demanda	No	1400.17	2700	1960.3883	0	5	147.28	19	6	0	276.0527	Si	Si	1400.17	0	A	GUAYAQUIL	38	MAS	SEC	2
1941	2018-02-14	0	Demanda	No	937.47	1800	526.41	6	5	13.34	7	1	1	2039.0948	No	No	1052.13	0	A	QUITO	27	MAS	SEC	0
1942	2018-02-24	0	Demanda	No	70.67	2400	841.23	0	5	31.24	25	3	0	7198.4482	Si	Si	70.67	0	A	QUITO	29	MAS	SEC	3
1943	2018-02-06	0	Demanda	Si	598.66	700	676.9433	8	5	4	13	3	0	34.7336	Si	Si	678.66	0	A	GUAYAQUIL	46	FEM	SEC	1
1944	2018-02-24	0	Demanda	Si	2825.12	5300	2868.4733	0	5	218.1	11	4	0	1891.3652	Si	Si	2733.92	0	A	QUITO	43	MAS	SEC	3
1945	2018-02-16	0	Demanda	Si	930.64	2633.3333	834.065	0	5	194.21	2	1	7	1665.7925	Si	Si	19509.14	4300	A	IBARRA	30	FEM	SEC	4
1946	2018-02-07	0	Demanda	No	0	700	529.1266	0	5	4	18	4	0	1138.4602	Si	Si	156.84	0	A	GUAYAQUIL	46	MAS	SEC	3
1947	2018-02-04	0	Demanda	No	1900.98	1933.3333	868.035	1	5	113.02	7	4	4	776.9498	Si	Si	1900.98	0	A	QUITO	37	MAS	SEC	0
1948	2018-02-24	0	Demanda	Si	239.05	10000	0	0	5	20	0	5	1	28578.7197	No	No	231363.26	0	A	QUITO	42	MAS	SEC	4
1949	2018-02-13	0	Demanda	No	702.05	1000	860.8	0	5	4	11	4	1	332.3231	Si	Si	675.95	0	A	GUAYAQUIL	35	FEM	SEC	5
1950	2018-02-04	0	Demanda	Si	126.78	2900	585.8616	0	5	0	0	2	2	15130.2061	Si	Si	126.78	0	A	QUITO	39	FEM	SEC	2
1951	2018-02-05	0	Demanda	No	1045.11	5000	2154.32	0	5	0	32	3	0	0	No	No	1045.11	0	B	QUITO	24	FEM	SEC	0
1952	2018-02-24	0	Demanda	Si	666.38	8500	943.6716	0	5	396.97	23	2	0	5018.759	Si	Si	753.37	0	A	QUITO	44	MAS	SEC	4
1953	2018-02-17	0	Demanda	Si	1166.26	1400	697.195	0	5	21.73	16	5	0	19.3345	Si	Si	1178.8	0	A	IBARRA	44	MAS	SEC	4
1954	2018-02-06	0	Demanda	Si	814.42	1000	1005.375	0	5	241.69	0	8	0	8035.8801	Si	Si	814.42	0	A	GUAYAQUIL	46	FEM	SEC	3
1955	2018-02-15	0	Demanda	Si	1159.59	2200	922.1616	0	5	16.66	47	4	0	0	No	No	1159.59	0	A	GUAYAQUIL	32	MAS	SEC	2
1956	2018-02-25	0	Demanda	No	1855.95	2300	1720.7383	0	5	235.48	4	5	0	188.8755	Si	Si	2028.76	0	A	QUITO	32	FEM	SEC	1
1957	2018-02-19	0	Demanda	No	237.01	966.6666	437.905	0	5	158.39	2	1	0	981.553	Si	Si	549.22	0	A	QUITO	29	MAS	SEC	1
1958	2018-02-08	0	Demanda	Si	1029.57	1083.3333	1196.9583	1	5	80.91	17	1	0	325.9659	Si	Si	1066.02	0	A	QUITO	33	MAS	SEC	4
1959	2018-02-20	0	Demanda	Si	1080.7	833.3333	278.64	0	5	201.22	0	3	0	84.1698	Si	Si	482.65	0	A	QUITO	42	MAS	SEC	3
1960	2018-02-22	0	Demanda	No	1905.11	2350	1681.0883	0	5	175.92	7	2	0	10005.7447	Si	Si	1859.71	0	A	QUITO	24	FEM	SEC	3
1961	2018-02-05	0	Demanda	Si	587.49	1400	542.1083	0	5	19.26	1	4	0	462.1692	Si	Si	587.49	0	A	IBARRA	50	MAS	SEC	1
1962	2018-02-27	0	Demanda	Si	557.47	1433.3333	765.3866	15	5	56.23	6	1	0	962.5728	Si	Si	1157.47	0	A	IBARRA	32	FEM	SEC	3
1963	2018-02-08	0	Demanda	Si	1694.33	5466.6666	703.89	0	5	322.04	0	1	0	3013.478	Si	Si	1765.47	44800	A	QUITO	44	MAS	SEC	0
1964	2018-02-25	0	Demanda	Si	1275.76	1600	96.435	0	5	512.66	0	2	4	1501.2919	No	No	1387.35	0	A	GUAYAQUIL	41	FEM	SEC	2
1965	2018-02-17	0	Demanda	No	725.83	766.6666	414.1183	1	5	88.74	14	3	0	1188.7923	Si	Si	725.83	0	A	QUITO	32	MAS	SEC	1
1966	2018-02-21	0	Demanda	No	696.81	1033.3333	534.93	0	5	187.62	8	2	0	1423.7344	Si	Si	696.81	6000	A	QUITO	45	MAS	SEC	2
1967	2018-02-08	0	Demanda	No	1612.74	4000	186.01	0	5	130.42	8	1	0	7579.3942	No	No	1715.31	0	A	QUITO	31	FEM	SEC	5
1968	2018-02-07	0	Demanda	No	314.35	2750	479.01	0	5	153	23	3	0	2324.7292	Si	Si	314.35	0	A	CUENCA	46	MAS	SEC	0
1969	2018-02-10	0	Demanda	Si	274.04	300	311.4966	2	5	0	15	2	0	43.915	Si	Si	294.04	0	E	GUAYAQUIL	29	FEM	PRI	0
1970	2018-02-16	0	Proactivo	No	146.68	500	44.0183	0	5	19.93	7	5	0	0	No	No	146.68	0	A	SANTO DOMINGO	31	FEM	SEC	3
1971	2018-02-27	0	Proactivo	No	478.82	500	405.515	0	10	156.23	9	1	0	0	No	No	478.82	0	A	QUITO	29	MAS	SEC	3
1972	2018-02-26	0	Proactivo	No	220.36	2066.6666	740.4433	0	10	259.6	0	3	0	0	No	No	220.36	0	A	QUITO	42	MAS	SEC	4
1973	2018-02-20	0	Proactivo	No	160.56	2000	380.3383	0	8	270.94	17	2	0	0	No	No	160.56	0	A	IBARRA	35	FEM	SEC	0
1974	2018-02-20	0	Proactivo	No	946.73	2000	1736.3816	0	5	703.48	9	7	0	6606.8734	No	No	1246.53	0	A	QUITO	39	MAS	SEC	3
1975	2018-02-17	0	Proactivo	No	75.77	1000	625.7516	0	5	328.44	0	7	0	2688.3508	No	No	210.31	0	A	GUAYAQUIL	50	FEM	SEC	0
1976	2018-02-01	0	Proactivo	Si	286.19	500	446.775	3	12	72.08	0	5	5	133.1191	Si	Si	75.17	0	D	QUITO	23	MAS	PRI	1
1977	2018-02-19	0	Proactivo	No	356.33	950	431.355	0	5	154.29	0	1	0	0	No	No	496.52	0	A	AMBATO	41	FEM	SEC	0
1978	2018-02-16	0	Proactivo	No	4313.78	4683.3333	3357.4633	0	10	1756.71	6	2	0	0	No	No	4545.04	0	A	QUITO	25	FEM	SEC	1
1979	2018-02-24	0	Proactivo	No	282.79	500	355.7766	0	5	119.01	23	5	0	12723.204	No	No	381.11	0	A	GUAYAQUIL	39	FEM	SEC	2
1980	2018-02-04	0	Proactivo	No	409.4	6500	506.31	0	10	227.38	9	2	0	1812.7953	Si	Si	428.73	0	A	QUITO	49	FEM	SEC	3
1981	2018-02-18	0	Proactivo	No	421.14	733.3333	440.2283	0	5	98.08	0	5	0	51.295	Si	Si	421.14	0	A	MANTA	38	MAS	SEC	5
